,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km
3945,1350,Apartment,3,28.66535378,77.09404755,Paschim Vihar,West Delhi,Delhi,30000,Ashiyana Associates,1.597051742502641
3946,1800,Independent Floor,3,28.670162199999996,77.08835602,Paschim Vihar,West Delhi,Delhi,45000,S A Properties,1.1340896832639307
3947,1600,Independent Floor,3,28.66627121,77.09771729,Paschim Vihar,West Delhi,Delhi,32000,Sai Properties,1.4309955645395651
3948,900,Independent Floor,1,28.70103836,77.14094543,Paschim Vihar,West Delhi,Delhi,25000,VR Property,0.3364737051497416
3949,2000,Independent Floor,3,28.68045425,77.08441925,Paschim Vihar,West Delhi,Delhi,40000,Shree bala ji,0.3611660005190485
3950,1100,Independent Floor,2,28.64170074,77.12245178,Rajouri Garden,West Delhi,Delhi,38000,Gohri Associates,0.8096158797585394
3951,1700,Apartment,3,28.59835625,77.04623413,Dwarka Mor,West Delhi,Delhi,30000,Ambika Properties,0.8631446506573195
3952,1800,Independent Floor,3,28.66866684,77.10193634,Paschim Vihar,West Delhi,Delhi,35000,Club Road Properties,1.0998019840462148
3953,700,Independent Floor,2,28.73861313,77.12393951,Rohini sector 16,West Delhi,Delhi,15000,Global properties builders real estate consultants,1.4500341484920514
3954,850,Independent Floor,2,28.647113800000003,77.10943604,Tagore Garden Extension,West Delhi,Delhi,17000,Hardik Nagpal,0.5096902631492376
3955,1600,Apartment,3,28.58761215,77.06250763,Dwarka Mor,West Delhi,Delhi,30000,Rohitas Kumar,0.8731123671016197
3956,700,Independent Floor,2,28.62119293,77.03541565,Dwarka Mor,West Delhi,Delhi,12000,MKAssociates,0.28528481986503007
3957,1100,Independent Floor,2,28.67339706,77.09714508,Paschim Vihar,West Delhi,Delhi,21000,Property Mart,0.7524816854970128
3958,810,Independent Floor,3,28.73800468,77.12383270000001,Rohini sector 16,West Delhi,Delhi,25000,Garg Homes,1.4605379036502497
3959,750,Independent Floor,3,28.74087906,77.1280365,Rohini sector 16,West Delhi,Delhi,20000,shri Bala ji properties and builders,1.048955580454149
3960,1800,Independent Floor,3,28.67128563,77.09095001,Paschim Vihar,West Delhi,Delhi,45000,Anand Associates,0.9459176872416052
3961,1650,Apartment,3,28.59375572,77.06550598,Dwarka Mor,West Delhi,Delhi,24000,Dwarkadhish Group,1.5457343265717005
3962,900,Independent Floor,2,28.671745299999998,77.10651398,Paschim Vihar,West Delhi,Delhi,23000,ARUN BHARTI,0.8336244144525113
3963,585,Independent House,2,28.62260818,77.03996277,Dwarka Mor,West Delhi,Delhi,8500,Kalsi Associates Builders,0.5667837417672934
3964,1800,Independent Floor,3,28.64582062,77.13307953,Mansarover Garden,West Delhi,Delhi,32000,Vishal,0.8073603979432848
3965,900,Independent Floor,2,28.61726189,77.03567505,Dwarka Mor,West Delhi,Delhi,15000,Khatushyam Associates Builders,0.3142426752336982
3966,600,Independent Floor,2,28.622325899999996,77.0366745,Dwarka Mor,West Delhi,Delhi,9000,Hans property,0.46107673595204496
3967,675,Apartment,1,28.61828995,77.094841,Janakpuri,West Delhi,Delhi,12000,Kedar Properties Interiors,1.0394643036724822
3968,600,Apartment,2,28.62184143,77.03202057,Dwarka Mor,West Delhi,Delhi,9000,AERONA HOMES,0.31411152320215446
3969,1100,Independent Floor,2,28.62659645,77.09598541,Hari Nagar,West Delhi,Delhi,20000,RG Real Estates,1.1142930035365655
3970,450,Independent House,1,28.61900902,77.05135345,Uttam Nagar,West Delhi,Delhi,11000,SHIVA HOMES BUILDER,0.5742741884334917
3971,1400,Independent Floor,2,28.66683769,77.10159302,Paschim Vihar,West Delhi,Delhi,25000,Mantu Properties,1.303367025354779
3972,900,Independent Floor,1,28.62074089,77.05746459999999,Uttam Nagar,West Delhi,Delhi,9000,Makan Properties,0.17073564113195933
3973,800,Independent Floor,2,28.64483261,77.11074829,Tagore Garden Extension,West Delhi,Delhi,25000,Vohra Associated,0.2468354852433619
3974,750,Independent Floor,2,28.72874832,77.08769989,Rohini sector 24,West Delhi,Delhi,12000,Sai Properties Builders,2.080055560199527
3975,900,Apartment,2,28.64319992,77.06849670000001,Vikas Puri,West Delhi,Delhi,17000,Jai Shakti Properties,1.7888908483432988
3976,790,Independent Floor,1,28.63988495,77.11862183,Rajouri Garden,West Delhi,Delhi,15400,Home To Home Properties,0.6993559888036762
3977,350,Independent Floor,1,28.72845268,77.08810425,Rohini sector 24,West Delhi,Delhi,8000,Jagdamba Associates,2.030497984934801
3978,1292,Independent Floor,4,28.72912979,77.08599854,Rohini sector 24,West Delhi,Delhi,30000,SHREE KRISHNA PROPERTIES,2.2488954380102806
3979,1400,Independent Floor,2,28.70535088,77.10755157,Sector 3 Rohini,West Delhi,Delhi,18000,Jagdamba Associates,1.3134166780658767
3980,735,Apartment,2,28.61876678,77.0570755,Uttam Nagar,West Delhi,Delhi,10000,Ishu Builder Developer,0.35154223108222443
3981,850,Independent Floor,3,28.66825485,77.1002655,Paschim Vihar,West Delhi,Delhi,23500,Ajay Properties,1.159379986329721
3982,1250,Apartment,3,28.669124600000004,77.09286499,Paschim Vihar,West Delhi,Delhi,24000,PRANAV MENDIRATTA REALTORS,1.1728126146411315
3983,720,Independent Floor,1,28.62157059,77.08644867,Janakpuri,West Delhi,Delhi,35000,Hite`s Properties sale Purchase,0.68036892213307
3984,540,Independent Floor,2,28.62309456,77.04044342,Dwarka Mor,West Delhi,Delhi,10000,Tanya Associates,0.554746165516584
3985,1300,Apartment,2,28.59835625,77.04623413,Dwarka Mor,West Delhi,Delhi,21000,Aryansh Associates,0.8631446506573195
3986,550,Apartment,2,28.61955261,77.05500793,Uttam Nagar,West Delhi,Delhi,10000,Shree Shyam Homes,0.28312900681480285
3987,700,Independent Floor,2,28.62489128,77.1138916,Hari Nagar,West Delhi,Delhi,15000,Goel Associates,1.9334794368518131
3988,950,Independent House,3,28.62276649,77.05626678,Uttam Nagar,West Delhi,Delhi,15000,Ansh Property,0.10091138351382727
3989,1100,Independent Floor,3,28.72845268,77.08810425,Rohini sector 24,West Delhi,Delhi,19000,Hardik Construction Developers,2.030497984934801
3990,950,Independent Floor,3,28.61846924,77.04630279999999,Uttam Nagar,West Delhi,Delhi,15000,R N Properties,0.22765361062540926
3991,2500,Independent Floor,4,28.62185478,77.05571747,Uttam Nagar,West Delhi,Delhi,200000,Damajeet Singh,0.05305495327319736
3992,1350,Apartment,2,28.67155647,77.10357666,Paschim Vihar,West Delhi,Delhi,25000,Globe Real Estates,0.792562661363968
3993,390,Independent Floor,1,28.63776207,77.10105133,Ashok Nagar,West Delhi,Delhi,8500,Aradhya Properties,0.4747413074584051
3994,1000,Independent House,2,28.61854172,77.05610657,Uttam Nagar,West Delhi,Delhi,14000,Nestaway Technologies Pvt Ltd,0.3676264001851535
3995,560,Apartment,1,28.63390541,77.12098694,Mayapuri,West Delhi,Delhi,30000,Rajesh Real Estate Agency,0.9283436169565353
3996,847,Independent Floor,2,28.62134361,77.05746459999999,Uttam Nagar,West Delhi,Delhi,13000,Guru Ji Developer Pvt Ltd,0.1307733626038193
3997,540,Independent Floor,2,28.62105942,77.04045868,Dwarka Mor,West Delhi,Delhi,19000,Sachin Kumar,0.4622244837008183
3998,1250,Independent Floor,3,28.6773262,77.11243439,Paschim Vihar,West Delhi,Delhi,29000,Rai Properties,0.016268257929511663
3999,900,Apartment,2,28.62485313,77.0304718,Dwarka Mor,West Delhi,Delhi,15000,Brahma properties,0.6805655056562372
4000,1250,Independent Floor,3,28.7373085,77.12423706,Rohini sector 16,West Delhi,Delhi,28000,DHAN NIRANKAR PROPERTIES,1.4250555923285562
4001,900,Independent Floor,3,28.62456131,77.06380463,Uttam Nagar,West Delhi,Delhi,32000,Landmart,0.1235069095353763
4002,1200,Independent Floor,2,28.62525749,77.11013031,Hari Nagar,West Delhi,Delhi,25000,Aditya associates,1.7575810684123072
4003,720,Independent Floor,1,28.62189102,77.07617950000001,Janakpuri,West Delhi,Delhi,35000,Hites Properties And Construction,0.8714180256316859
4004,550,Independent Floor,1,28.64314651,77.13392639,Mansarover Garden,West Delhi,Delhi,15000,Sarita Properties,0.7791324449753919
4005,540,Apartment,2,28.62019539,77.05696106,Uttam Nagar,West Delhi,Delhi,9000,Lord Krishna Associates,0.19639922424115672
4006,500,Independent Floor,2,28.62050056,77.05501556,Uttam Nagar,West Delhi,Delhi,25000,Sunrise Properties,0.19333102836685015
4007,800,Independent Floor,2,28.62307167,77.02771759,Dwarka Mor,West Delhi,Delhi,11000,Shiv Gangotri Associates,0.6985600534302795
4008,1300,Apartment,3,28.64002609,77.06394196,Vikas Puri,West Delhi,Delhi,28000,Yashika Real Estate,1.7326154182232294
4009,900,Apartment,3,28.6187973,77.05649567,Uttam Nagar,West Delhi,Delhi,19000,Vinod Lamba,0.33977680049254744
4010,1200,Apartment,3,28.66979218,77.08358765,Paschim Vihar,West Delhi,Delhi,25000,Vineet Properties,1.2715761280645657
4011,900,Independent Floor,3,28.72853088,77.08728027,Rohini sector 24,West Delhi,Delhi,18000,Kulwant Company,2.1075321035566987
4012,1200,Independent Floor,3,28.62096977,77.03968048,Dwarka Mor,West Delhi,Delhi,19000,Friends Property,0.5353666211260109
4013,700,Independent Floor,2,28.61965942,77.03388214,Dwarka Mor,West Delhi,Delhi,10000,Aarti properties,0.05886580019323154
4014,1000,Independent Floor,3,28.64393616,77.13333893,Mansarover Garden,West Delhi,Delhi,26000,Ganeshji Property,0.8287426723240549
4015,1770,Independent Floor,3,28.63813972,77.12468719,Rajouri Garden,West Delhi,Delhi,35000,Sobhagya real estate,0.5046945623189962
4016,800,Independent Floor,3,28.72911644,77.08783722,Rohini sector 24,West Delhi,Delhi,20000,Kataria Properties,2.0854159788829416
4017,1850,Independent Floor,3,28.67060089,77.10464478,Paschim Vihar,West Delhi,Delhi,42000,BUNIYAAD ESTATE,0.9194444669391589
4018,1800,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,35000,Manoj Kumar,1.1774935020638722
4019,1700,Apartment,3,28.58772659,77.06234741,Dwarka Mor,West Delhi,Delhi,29500,Sachin Associates,0.8736531177020675
4020,1700,Independent Floor,4,28.72842407,77.08712006,Rohini sector 24,West Delhi,Delhi,35000,Balaji Barbosa Associates,2.11716754429399
4021,1100,Apartment,2,28.66979218,77.08358765,Paschim Vihar,West Delhi,Delhi,14000,Vineet Properties,1.2715761280645657
4022,1100,Apartment,2,28.67007828,77.09889984,Paschim Vihar,West Delhi,Delhi,21000,Vineet Properties,0.9939418899465912
4023,200,Apartment,1,28.66867065,77.10193634,Paschim Vihar,West Delhi,Delhi,10000,Vineet Properties,1.0993797685544038
4024,1100,Independent Floor,2,28.67077827,77.10769653,Paschim Vihar,West Delhi,Delhi,21000,Vineet Properties,0.8494078123828106
4025,1000,Independent Floor,2,28.67350769,77.10598755,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.679034716031836
4026,1300,Independent Floor,3,28.62063217,77.0403595,Dwarka Mor,West Delhi,Delhi,30000,Friends Property,0.46473944613894325
4027,560,Independent Floor,1,28.62041283,77.03281403,Dwarka Mor,West Delhi,Delhi,16000,Friends Property,0.13779000228666463
4028,1050,Independent Floor,3,28.62014961,77.03659821,Dwarka Mor,West Delhi,Delhi,20000,Friends Property,0.3229194221046889
4029,700,Independent Floor,2,28.62115097,77.03132629,Dwarka Mor,West Delhi,Delhi,8500,Friends Property,0.29130071408973274
4030,1000,Independent Floor,3,28.62048149,77.04078674,Dwarka Mor,West Delhi,Delhi,20500,Friends Property,0.4217118991411315
4031,1000,Independent Floor,3,28.62085533,77.03805542,Dwarka Mor,West Delhi,Delhi,15500,Friends Property,0.48319167845342736
4032,1600,Independent Floor,3,28.62093735,77.04044342,Dwarka Mor,West Delhi,Delhi,21000,Friends Property,0.4611693556434621
4033,560,Independent Floor,1,28.62097931,77.03960419,Dwarka Mor,West Delhi,Delhi,13000,Friends Property,0.5429009459264598
4034,980,Independent Floor,3,28.62182236,77.03578186,Dwarka Mor,West Delhi,Delhi,14000,Friends Property,0.3614690885197564
4035,650,Independent Floor,2,28.61965179,77.02839661,Dwarka Mor,West Delhi,Delhi,9500,Friends Property,0.4947587980887669
4036,600,Independent Floor,2,28.62226677,77.03285217,Dwarka Mor,West Delhi,Delhi,10000,Friends Property,0.3339021854567816
4037,900,Independent Floor,3,28.62159348,77.03734589,Dwarka Mor,West Delhi,Delhi,17000,Friends Property,0.45887449859344953
4038,560,Independent Floor,2,28.62128258,77.03891754,Dwarka Mor,West Delhi,Delhi,9000,Friends Property,0.5790212516480904
4039,650,Independent Floor,2,28.62202454,77.02714539,Dwarka Mor,West Delhi,Delhi,9500,Friends Property,0.6856878121884663
4040,450,Independent Floor,1,28.62080765,77.03520966,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.24063826554174114
4041,1050,Independent Floor,3,28.62034035,77.03797913,Dwarka Mor,West Delhi,Delhi,18000,Friends Property,0.458654714143216
4042,590,Independent Floor,2,28.621183399999996,77.03643799,Dwarka Mor,West Delhi,Delhi,10000,Friends Property,0.3599624061895178
4043,700,Independent Floor,2,28.623233799999998,77.03075409,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.5090842804551583
4044,900,Independent Floor,2,28.62014389,77.02698517,Dwarka Mor,West Delhi,Delhi,9500,Friends Property,0.6381472175567507
4045,760,Independent Floor,2,28.62174034,77.03575134,Dwarka Mor,West Delhi,Delhi,20000,Friends Property,0.3525620768801056
4046,900,Independent Floor,3,28.62028122,77.03436279,Dwarka Mor,West Delhi,Delhi,17000,Friends Property,0.14140022101808428
4047,1600,Independent Floor,3,28.62319946,77.03816223,Dwarka Mor,West Delhi,Delhi,25000,Friends Property,0.6325560265393262
4048,780,Independent Floor,2,28.62182236,77.02738190000001,Dwarka Mor,West Delhi,Delhi,10500,Friends Property,0.6551285855825315
4049,650,Independent Floor,2,28.62130737,77.03343201,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.22258806724946348
4050,650,Independent Floor,2,28.61988258,77.02985382,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.35661933042046895
4051,1000,Independent Floor,1,28.674133299999998,77.10383606,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.5219763434686058
4052,1200,Apartment,3,28.67717552,77.10204315,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.15677704519045324
4053,1000,Apartment,2,28.67359734,77.1111145,Paschim Vihar,West Delhi,Delhi,21000,Vineet Properties,0.42503627205745487
4054,1600,Independent Floor,3,28.67526627,77.08611298,Paschim Vihar,West Delhi,Delhi,40000,Vineet Properties,0.7985155765466013
4055,900,Independent Floor,1,28.67081642,77.10916901,Paschim Vihar,West Delhi,Delhi,10000,Vineet Properties,0.7793503961039767
4056,1650,Independent Floor,3,28.66867447,77.10196686,Paschim Vihar,West Delhi,Delhi,35000,Vineet Properties,1.0989154778988495
4057,1000,Apartment,2,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,0.326931061128657
4058,1000,Apartment,2,28.66977119,77.08420563,Paschim Vihar,West Delhi,Delhi,25000,Vineet Properties,1.2882340307641156
4059,600,Apartment,1,28.6626339,77.09477997,Paschim Vihar,West Delhi,Delhi,10000,Vineet Properties,1.904290310907088
4060,2500,Independent Floor,3,28.67411232,77.09278107,Paschim Vihar,West Delhi,Delhi,40000,Vineet Properties,0.6200290657593163
4061,1800,Independent Floor,3,28.66777229,77.08679199,Paschim Vihar,West Delhi,Delhi,35000,Vineet Properties,1.437076989349479
4062,1100,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,26000,Vineet Properties,1.1774935020638722
4063,1500,Independent Floor,2,28.67733192,77.11231995,Paschim Vihar,West Delhi,Delhi,25000,Vineet Properties,0.006295008860668003
4064,1000,Independent Floor,2,28.66860008,77.10187531,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,1.1073055905447302
4065,1200,Apartment,2,28.67034912,77.08200836,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,1.1859196330507649
4066,1250,Independent Floor,3,28.66977119,77.08420563,Paschim Vihar,West Delhi,Delhi,35000,Vineet Properties,1.2882340307641156
4067,1200,Apartment,2,28.65779495,77.09242249,Paschim Vihar,West Delhi,Delhi,25000,Vineet Properties,2.2787694295032113
4068,600,Apartment,1,28.6626339,77.09477997,Paschim Vihar,West Delhi,Delhi,16000,Vineet Properties,1.904290310907088
4069,700,Apartment,1,28.6626339,77.09477997,Paschim Vihar,West Delhi,Delhi,15000,Vineet Properties,1.904290310907088
4070,900,Independent Floor,2,28.67664909,77.10033417,Paschim Vihar,West Delhi,Delhi,17000,Vineet Properties,0.2760727333134539
4071,1100,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,1.1774935020638722
4072,1200,Apartment,2,28.67034912,77.08200836,Paschim Vihar,West Delhi,Delhi,26000,Vineet Properties,1.1859196330507649
4073,900,Apartment,2,28.67449951,77.09762573,Paschim Vihar,West Delhi,Delhi,13000,Vineet Properties,0.6302277899879145
4074,1000,Independent Floor,2,28.67377472,77.11048126,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,0.427515197168557
4075,1000,Independent Floor,2,28.67378426,77.11026764,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.43553485330823277
4076,900,Independent Floor,2,28.67664909,77.10033417,Paschim Vihar,West Delhi,Delhi,16000,Vineet Properties,0.2760727333134539
4077,1100,Apartment,2,28.66973877,77.08518982,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,1.317992803034995
4078,1100,Independent Floor,2,28.67378426,77.11026764,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,0.43553485330823277
4079,1000,Apartment,1,28.67245483,77.10148621,Paschim Vihar,West Delhi,Delhi,13000,Vineet Properties,0.6825463688996315
4080,1500,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,32000,Vineet Properties,1.1774935020638722
4081,1200,Apartment,2,28.66973877,77.08518982,Paschim Vihar,West Delhi,Delhi,15000,Vineet Properties,1.317992803034995
4082,1700,Independent Floor,3,28.67855644,77.10222626,Paschim Vihar,West Delhi,Delhi,30000,Vineet Properties,0.012295546450072758
4083,1200,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,1.1774935020638722
4084,1000,Independent Floor,2,28.67867661,77.10204315,Paschim Vihar,West Delhi,Delhi,24000,Vineet Properties,0.011489836522813542
4085,1000,Independent Floor,2,28.67378426,77.11026764,Paschim Vihar,West Delhi,Delhi,24000,Vineet Properties,0.43553485330823277
4086,1000,Apartment,2,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.326931061128657
4087,1500,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,25000,Vineet Properties,1.1774935020638722
4088,650,Independent Floor,2,28.61978531,77.02742767,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.5904323532609727
4089,650,Independent Floor,1,28.62055969,77.03929901,Dwarka Mor,West Delhi,Delhi,10000,Friends Property,0.5674547678175039
4090,900,Independent Floor,2,28.62187195,77.0308075,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.38417497827300884
4091,600,Apartment,1,28.6626339,77.09477997,Paschim Vihar,West Delhi,Delhi,15000,Vineet Properties,1.904290310907088
4092,600,Independent Floor,1,28.6195755,77.02793884,Dwarka Mor,West Delhi,Delhi,9500,Friends Property,0.5388506686772978
4093,550,Independent Floor,2,28.62418365,77.0315094,Dwarka Mor,West Delhi,Delhi,9000,Friends Property,0.5733398273722254
4094,900,Independent Floor,3,28.62229729,77.05767822,Uttam Nagar,West Delhi,Delhi,16000,Aarti properties,0.14706038485596493
4095,900,Independent Floor,3,28.62243271,77.05659485,Uttam Nagar,West Delhi,Delhi,14000,Aarti properties,0.07181629241517015
4096,900,Independent Floor,3,28.6182251,77.05636597,Uttam Nagar,West Delhi,Delhi,15000,Aarti properties,0.40254432840181215
4097,700,Independent Floor,2,28.62232971,77.05821228,Uttam Nagar,West Delhi,Delhi,11000,Aarti properties,0.1980030529564225
4098,400,Independent Floor,1,28.62175369,77.05580902,Uttam Nagar,West Delhi,Delhi,7000,Aarti properties,0.04553634192050961
4099,400,Independent Floor,1,28.62164116,77.05801392,Uttam Nagar,West Delhi,Delhi,7500,Aarti properties,0.17316334458766328
4100,980,Independent Floor,3,28.621315000000003,77.0343399,Dwarka Mor,West Delhi,Delhi,15000,Friends Property,0.24013885888702466
4101,400,Independent Floor,1,28.61803627,77.05743408,Uttam Nagar,West Delhi,Delhi,8000,Aarti properties,0.43863279383079795
4102,1000,Apartment,2,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,16000,Vineet Properties,0.326931061128657
4103,700,Apartment,1,28.6626339,77.09477997,Paschim Vihar,West Delhi,Delhi,13000,Vineet Properties,1.904290310907088
4104,1000,Apartment,2,28.67668152,77.09549713,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.4417149873579096
4105,1000,Independent Floor,2,28.67377472,77.11048126,Paschim Vihar,West Delhi,Delhi,22000,Vineet Properties,0.427515197168557
4106,2700,Independent Floor,4,28.64226341,77.13205719,Mansarover Garden,West Delhi,Delhi,35000,Ganeshji Property,0.6086171583811428
4107,1125,Independent Floor,3,28.66905975,77.10518646,Paschim Vihar,West Delhi,Delhi,30000,BUNIYAAD ESTATE,1.0982119701617996
4108,800,Independent Floor,2,28.66295052,77.10362244,Paschim Vihar,West Delhi,Delhi,25000,BUNIYAAD ESTATE,1.7395449003587835
4109,1700,Independent Floor,3,28.67940331,77.09023285,Paschim Vihar,West Delhi,Delhi,38000,BUNIYAAD ESTATE,0.22889609788501622
4110,2700,Independent Floor,4,28.66906738,77.10919189,Paschim Vihar,West Delhi,Delhi,70000,BUNIYAAD ESTATE,0.9601789358419379
4111,2700,Independent Floor,4,28.67729568,77.09700775,Paschim Vihar,West Delhi,Delhi,65000,BUNIYAAD ESTATE,0.5108964686139703
4112,800,Independent Floor,2,28.67577744,77.09889221,Paschim Vihar,West Delhi,Delhi,21000,BUNIYAAD ESTATE,0.44245630385462364
4113,650,Independent Floor,2,28.62149811,77.05709839,Uttam Nagar,West Delhi,Delhi,12000,Aarti properties,0.09107822941312693
4114,900,Independent Floor,3,28.6201458,77.03345490000001,Dwarka Mor,West Delhi,Delhi,16000,Aarti properties,0.09386174580831587
4115,900,Independent Floor,3,28.62376404,77.03198242,Dwarka Mor,West Delhi,Delhi,16000,Aarti properties,0.514977897807797
4116,1800,Independent Floor,3,28.64325905,77.13282776,Mansarover Garden,West Delhi,Delhi,45000,Ganeshji Property,0.7396811428825018
4117,1800,Independent House,4,28.64288139,77.13282776,Mansarover Garden,West Delhi,Delhi,40000,Ganeshji Property,0.7017032869425146
4118,2600,Independent Floor,4,28.64122772,77.12134552,Rajouri Garden,West Delhi,Delhi,65000,Ganeshji Property,0.8682943714998241
4119,1800,Independent House,3,28.64265633,77.13291168,Mansarover Garden,West Delhi,Delhi,40000,Ganeshji Property,0.6829852923970834
4120,900,Independent Floor,3,28.61915779,77.057724,Uttam Nagar,West Delhi,Delhi,14000,Aarti properties,0.3315462831715825
4121,600,Independent Floor,2,28.62026215,77.05771637,Uttam Nagar,West Delhi,Delhi,11000,Aarti properties,0.22690877657574904
4122,650,Independent Floor,2,28.61945724,77.05670929,Uttam Nagar,West Delhi,Delhi,10000,Aarti properties,0.26945970808455766
4123,500,Independent Floor,1,28.62149429,77.05770874,Uttam Nagar,West Delhi,Delhi,7500,Aarti properties,0.14723705162631168
4124,900,Independent Floor,2,28.64250565,77.13282776,Mansarover Garden,West Delhi,Delhi,30000,Ganeshji Property,0.6643811343392304
4125,1500,Independent Floor,3,28.64250565,77.13265228,Mansarover Garden,West Delhi,Delhi,40000,Ganeshji Property,0.6567380909567344
4126,1800,Independent Floor,3,28.64656639,77.13478851,Mansarover Garden,West Delhi,Delhi,35000,Ganeshji Property,0.7790575092694901
4127,900,Independent Floor,1,28.61891747,77.05618286,Uttam Nagar,West Delhi,Delhi,7500,Aarti properties,0.3257632493095252
4128,600,Independent Floor,2,28.62376404,77.03198242,Dwarka Mor,West Delhi,Delhi,12000,Aarti properties,0.514977897807797
4129,1800,Independent Floor,3,28.64475822,77.12033081,Rajouri Garden,West Delhi,Delhi,45000,Ganeshji Property,0.5216625916967307
4130,1800,Independent Floor,3,28.622636800000002,77.10460663,Hari Nagar,West Delhi,Delhi,45000,Ganeshji Property,1.7492759071863253
4131,1800,Independent House,3,28.64235497,77.13282776,Mansarover Garden,West Delhi,Delhi,37000,Ganeshji Property,0.6495617155679507
4132,520,Independent Floor,2,28.62156677,77.05700684,Uttam Nagar,West Delhi,Delhi,11000,Aarti properties,0.07975962246620423
4133,600,Independent Floor,2,28.62043953,77.05832672,Uttam Nagar,West Delhi,Delhi,15000,Aarti properties,0.2559156412149465
4134,650,Independent Floor,2,28.62319946,77.03240967,Dwarka Mor,West Delhi,Delhi,12000,Aarti properties,0.4438733286488973
4135,600,Independent Floor,2,28.62085152,77.05867767,Uttam Nagar,West Delhi,Delhi,15000,Aarti properties,0.26132725478421337
4136,900,Independent Floor,2,28.6420536,77.13291168,Mansarover Garden,West Delhi,Delhi,26000,Ganeshji Property,0.624256198810333
4137,1200,Independent Floor,3,28.64249039,77.13269806,Mansarover Garden,West Delhi,Delhi,26000,Ganeshji Property,0.6571795953957937
4138,2000,Independent Floor,3,28.64249039,77.13269806,Mansarover Garden,West Delhi,Delhi,60000,Ganeshji Property,0.6571795953957937
4139,1800,Independent Floor,3,28.64154243,77.13171387,Mansarover Garden,West Delhi,Delhi,30000,Ganeshji Property,0.5219575418534622
4140,450,Independent Floor,2,28.71452713,77.09774017,rohini sector 5,West Delhi,Delhi,7500,RD PROPERTIES,1.1485758977131308
4141,1200,Apartment,2,28.67007828,77.09889984,Paschim Vihar,West Delhi,Delhi,22000,Vineet Properties,0.9939418899465912
4142,1200,Apartment,2,28.67670059,77.10800171,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,0.42252922203324805
4143,1100,Apartment,2,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,0.326931061128657
4144,1000,Apartment,2,28.67867661,77.10204315,Paschim Vihar,West Delhi,Delhi,16000,Vineet Properties,0.011489836522813542
4145,1800,Independent Floor,2,28.66688728,77.08319855,Paschim Vihar,West Delhi,Delhi,35000,Vineet Properties,1.5812973957342973
4146,1000,Apartment,2,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,14000,Vineet Properties,0.326931061128657
4147,1600,Apartment,2,28.67034912,77.08200836,Paschim Vihar,West Delhi,Delhi,27000,Vineet Properties,1.1859196330507649
4148,1200,Apartment,2,28.66973877,77.08518982,Paschim Vihar,West Delhi,Delhi,17000,Vineet Properties,1.317992803034995
4149,1200,Apartment,2,28.66980743,77.1075058,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,0.9515765223491522
4150,1000,Apartment,2,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,15000,Vineet Properties,0.326931061128657
4151,1500,Independent Floor,3,28.67855644,77.10222626,Paschim Vihar,West Delhi,Delhi,28000,Vineet Properties,0.012295546450072758
4152,1800,Independent Floor,3,28.66727066,77.09153748,Paschim Vihar,West Delhi,Delhi,40000,Vineet Properties,1.3814308025975692
4153,1600,Independent Floor,3,28.67744637,77.10034943,Paschim Vihar,West Delhi,Delhi,28000,Vineet Properties,0.21333850326133388
