,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km,AP_dist_km,Aiims_dist_km,NDRLW_dist_km
11395,400,Independent Floor,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,16500,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11396,1900,Independent Floor,4,28.71630478,77.10321045,Sector 5,Dwarka,Delhi,22000,DKS Realty Homes,0.6294459367035358,17.98032796465204,19.46571353546329,14.150358995054074
11397,800,Apartment,2,28.59669495,77.06964111,Sector 2 Dwarka,Dwarka,Delhi,12500,DKS Realty Homes,1.2601001546647823,4.8602607720445565,13.915015728028495,15.591976893659133
11398,800,Apartment,2,28.59669495,77.06964111,Sector 2 Dwarka,Dwarka,Delhi,12000,DKS Realty Homes,1.2601001546647823,4.8602607720445565,13.915015728028495,15.591976893659133
11399,800,Apartment,2,28.59669495,77.06964111,Sector 2 Dwarka,Dwarka,Delhi,11500,DKS Realty Homes,1.2601001546647823,4.8602607720445565,13.915015728028495,15.591976893659133
11400,950,Apartment,2,28.59669495,77.06964111,Sector 2 Dwarka,Dwarka,Delhi,12500,DKS Realty Homes,1.2601001546647823,4.8602607720445565,13.915015728028495,15.591976893659133
11401,950,Apartment,2,28.59669495,77.06964111,Sector 2 Dwarka,Dwarka,Delhi,12000,DKS Realty Homes,1.2601001546647823,4.8602607720445565,13.915015728028495,15.591976893659133
11402,800,Apartment,2,28.60371017,77.04138184,Sector 3 Dwarka,Dwarka,Delhi,12000,DKS Realty Homes,1.085127653496283,6.870589107616662,16.784907605549353,18.034021220029768
11403,950,Apartment,2,28.60371017,77.04138184,Sector 3 Dwarka,Dwarka,Delhi,13000,DKS Realty Homes,1.085127653496283,6.870589107616662,16.784907605549353,18.034021220029768
11404,950,Apartment,2,28.60371017,77.04138184,Sector 3 Dwarka,Dwarka,Delhi,12000,DKS Realty Homes,1.085127653496283,6.870589107616662,16.784907605549353,18.034021220029768
11405,800,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,12000,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11406,1100,Apartment,2,28.59949303,77.07745361,Sector 1 Dwarka,Dwarka,Delhi,19000,DKS Realty Homes,0.5004526523402116,4.992718979609472,13.254946005128057,14.768813011364152
11407,800,Apartment,2,28.60371017,77.04138184,Sector 3 Dwarka,Dwarka,Delhi,11500,DKS Realty Homes,1.085127653496283,6.870589107616662,16.784907605549353,18.034021220029768
11408,1550,Apartment,3,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,18200,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11409,950,Independent Floor,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,15000,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11410,1300,Independent Floor,3,28.60371017,77.04138184,Sector 3 Dwarka,Dwarka,Delhi,15500,DKS Realty Homes,1.085127653496283,6.870589107616662,16.784907605549353,18.034021220029768
11411,1100,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,18000,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11412,1000,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,18000,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11413,1730,Apartment,3,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,19000,DKS Realty Homes,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11414,450,Independent Floor,1,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,5500,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11415,1000,Independent Floor,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,16500,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11416,450,Independent Floor,1,28.71630478,77.10321045,Sector 5,Dwarka,Delhi,6600,DKS Realty Homes,0.6294459367035358,17.98032796465204,19.46571353546329,14.150358995054074
11417,960,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,16000,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11418,1850,Apartment,3,28.71630478,77.10321045,Sector 5,Dwarka,Delhi,20000,DKS Realty Homes,0.6294459367035358,17.98032796465204,19.46571353546329,14.150358995054074
11419,650,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,18000,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11420,960,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,15210,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11421,1020,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,18520,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11422,900,Independent Floor,2,28.52835846,77.22111511,Sector 6,Dwarka,Delhi,16250,DKS Realty Homes,1.5555436373737337,13.67294394903781,4.461432831183652,12.561589473761346
11423,1500,Apartment,3,28.59669495,77.06964111,Sector 2 Dwarka,Dwarka,Delhi,31000,DKS Realty Homes,1.2601001546647823,4.8602607720445565,13.915015728028495,15.591976893659133
11424,1700,Apartment,3,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,31000,Kalhan Realtors Pvt Ltd,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11425,1750,Apartment,3,28.55913162,77.0578537,Sector 22 Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,0.7766953535123688,2.6660875223099154,14.697179784048696,18.36976268572073
11426,2200,Apartment,4,28.57791519,77.04944611,Sector 19 Dwarka,Dwarka,Delhi,36000,Kalhan Realtors Pvt Ltd,0.8345064994879323,4.288189062469824,15.5418400775336,18.179806115715717
11427,1700,Apartment,3,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,32000,Kalhan Realtors Pvt Ltd,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11428,1800,Apartment,3,28.59047318,77.048172,Sector 11 Dwarka,Dwarka,Delhi,25000,Kalhan Realtors Pvt Ltd,0.4571107189110738,5.319779944410137,15.834948446912858,17.802264079698737
11429,1750,Apartment,3,28.58794785,77.03887177,Sector 18A Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.5141340511434409,5.787820243447424,16.691679076084327,18.753779264657346
11430,1700,Apartment,3,28.55913162,77.0578537,Sector 22 Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,0.7766953535123688,2.6660875223099154,14.697179784048696,18.36976268572073
11431,1700,Apartment,3,28.59047318,77.048172,Sector 11 Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,0.4571107189110738,5.319779944410137,15.834948446912858,17.802264079698737
11432,1700,Apartment,3,28.60053444,77.05887604,Sector 5 Dwarka,Dwarka,Delhi,29000,Kalhan Realtors Pvt Ltd,1.809371281136184,5.652665831581218,15.039725499654946,16.469640353948186
11433,1700,Apartment,3,28.60053444,77.05887604,Sector 5 Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,1.809371281136184,5.652665831581218,15.039725499654946,16.469640353948186
11434,1800,Apartment,3,28.58794785,77.03887177,Sector 18A Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,0.5141340511434409,5.787820243447424,16.691679076084327,18.753779264657346
11435,1750,Apartment,3,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,32000,Kalhan Realtors Pvt Ltd,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11436,1700,Apartment,3,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11437,1700,Apartment,3,28.59047318,77.048172,Sector 11 Dwarka,Dwarka,Delhi,60000,Kalhan Realtors Pvt Ltd,0.4571107189110738,5.319779944410137,15.834948446912858,17.802264079698737
11438,1700,Apartment,3,28.60027313,77.04862213,Sector 4 Dwarka,Dwarka,Delhi,27000,Kalhan Realtors Pvt Ltd,1.1762086502561926,6.142532498143179,16.00668565880058,17.442982711500402
11439,2200,Apartment,3,28.58794785,77.03887177,Sector 18A Dwarka,Dwarka,Delhi,42000,Kalhan Realtors Pvt Ltd,0.5141340511434409,5.787820243447424,16.691679076084327,18.753779264657346
11440,1700,Apartment,3,28.71616554,77.12406921,Sector 9,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.8584063645218444,18.283682074562027,18.46211179789556,12.542420452852301
11441,1700,Apartment,3,28.58257675,77.06648254,Sector 9 Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.9240492707555142,3.546649773921504,13.935656767592215,16.444428441744893
11442,1700,Apartment,3,28.58257675,77.06648254,Sector 9 Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,0.9240492707555142,3.546649773921504,13.935656767592215,16.444428441744893
11443,2200,Apartment,4,28.60027313,77.04862213,Sector 4 Dwarka,Dwarka,Delhi,45000,Kalhan Realtors Pvt Ltd,1.1762086502561926,6.142532498143179,16.00668565880058,17.442982711500402
11444,1700,Apartment,3,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11445,1700,Apartment,3,28.60053444,77.05887604,Sector 5 Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,1.809371281136184,5.652665831581218,15.039725499654946,16.469640353948186
11446,1700,Apartment,3,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,30000,Kalhan Realtors Pvt Ltd,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11447,1800,Apartment,3,28.57791519,77.04944611,Sector 19 Dwarka,Dwarka,Delhi,36000,Kalhan Realtors Pvt Ltd,0.8345064994879323,4.288189062469824,15.5418400775336,18.179806115715717
11448,1200,Apartment,2,28.60027313,77.04862213,Sector 4 Dwarka,Dwarka,Delhi,26000,Kalhan Realtors Pvt Ltd,1.1762086502561926,6.142532498143179,16.00668565880058,17.442982711500402
11449,1200,Apartment,2,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,24000,Kalhan Realtors Pvt Ltd,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11450,1700,Apartment,3,28.57791519,77.04944611,Sector 19 Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.8345064994879323,4.288189062469824,15.5418400775336,18.179806115715717
11451,1750,Apartment,3,28.55913162,77.0578537,Sector 22 Dwarka,Dwarka,Delhi,36000,Kalhan Realtors Pvt Ltd,0.7766953535123688,2.6660875223099154,14.697179784048696,18.36976268572073
11452,1800,Apartment,3,28.57791519,77.04944611,Sector 19 Dwarka,Dwarka,Delhi,33000,Kalhan Realtors Pvt Ltd,0.8345064994879323,4.288189062469824,15.5418400775336,18.179806115715717
11453,2200,Apartment,4,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,40000,Kalhan Realtors Pvt Ltd,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11454,1700,Apartment,3,28.58794785,77.03887177,Sector 18A Dwarka,Dwarka,Delhi,42000,Kalhan Realtors Pvt Ltd,0.5141340511434409,5.787820243447424,16.691679076084327,18.753779264657346
11455,1800,Apartment,3,28.59494019,77.06518555,Sector 6 Dwarka,Dwarka,Delhi,50000,Kalhan Realtors Pvt Ltd,1.602729724333284,4.830163775812767,14.295304242646624,16.067202438002422
11456,2200,Apartment,4,28.59047318,77.048172,Sector 11 Dwarka,Dwarka,Delhi,55000,Kalhan Realtors Pvt Ltd,0.4571107189110738,5.319779944410137,15.834948446912858,17.802264079698737
11457,2200,Apartment,4,28.59047318,77.048172,Sector 11 Dwarka,Dwarka,Delhi,50000,Kalhan Realtors Pvt Ltd,0.4571107189110738,5.319779944410137,15.834948446912858,17.802264079698737
11458,3000,Apartment,5,28.55913162,77.0578537,Sector 22 Dwarka,Dwarka,Delhi,45000,Kalhan Realtors Pvt Ltd,0.7766953535123688,2.6660875223099154,14.697179784048696,18.36976268572073
11459,2200,Apartment,4,28.59047318,77.048172,Sector 11 Dwarka,Dwarka,Delhi,35000,Kalhan Realtors Pvt Ltd,0.4571107189110738,5.319779944410137,15.834948446912858,17.802264079698737
11460,1840,Apartment,3,28.60027313,77.04862213,Sector 4 Dwarka,Dwarka,Delhi,32000,Kalhan Realtors Pvt Ltd,1.1762086502561926,6.142532498143179,16.00668565880058,17.442982711500402
11461,1800,Apartment,3,28.59494019,77.06518555,Sector 6 Dwarka,Dwarka,Delhi,32000,Kalhan Realtors Pvt Ltd,1.602729724333284,4.830163775812767,14.295304242646624,16.067202438002422
11462,1800,Apartment,3,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,40000,Kalhan Realtors Pvt Ltd,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11463,2150,Apartment,4,28.57791519,77.04944611,Sector 19 Dwarka,Dwarka,Delhi,45000,Kalhan Realtors Pvt Ltd,0.8345064994879323,4.288189062469824,15.5418400775336,18.179806115715717
11464,450,Apartment,1,28.58885193,77.08423615,Sector 7 Dwarka,Dwarka,Delhi,9500,Gulab property,0.4245546154859002,3.763387601306541,12.332335933650663,14.57452947314327
11465,1650,Apartment,3,28.585495,77.05838776,Sector 10 Dwarka,Dwarka,Delhi,25000,Seven square investment,0.4723345819313996,4.2560695079696185,14.76329298173398,17.052445758759536
11466,1150,Apartment,3,28.71616554,77.12406921,Sector 9,Dwarka,Delhi,40000,Friends Associates Regd,0.8584063645218444,18.283682074562027,18.46211179789556,12.542420452852301
11467,1200,Apartment,2,28.59865952,77.0348587,Sector 13,Dwarka,Delhi,30000,Friends Associates Regd,0.2484741256796825,6.875752863055862,17.282164854185556,18.78956134571077
11468,850,Apartment,3,28.59865952,77.0348587,Sector 13,Dwarka,Delhi,16000,Friends Associates Regd,0.2484741256796825,6.875752863055862,17.282164854185556,18.78956134571077
11469,1150,Apartment,3,28.60331726,77.02870178,Sector 14 Dwarka,Dwarka,Delhi,22000,Friends Associates Regd,0.29345978447543153,7.666983328803358,17.980787369956087,19.25153100884354
11470,1600,Independent Floor,4,28.59865952,77.0348587,Sector 13,Dwarka,Delhi,16000,Friends Associates Regd,0.2484741256796825,6.875752863055862,17.282164854185556,18.78956134571077
11471,1700,Apartment,3,28.71630478,77.10321045,Sector 5,Dwarka,Delhi,19000,DKS Realty Homes,0.6294459367035358,17.98032796465204,19.46571353546329,14.150358995054074
11472,1600,Apartment,3,28.71630478,77.10321045,Sector 5,Dwarka,Delhi,25000,DKS Realty Homes,0.6294459367035358,17.98032796465204,19.46571353546329,14.150358995054074
11473,1000,Apartment,2,28.60292053,77.04924774,Sector 4,Dwarka,Delhi,21400,DKS Realty Homes,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11474,1100,Apartment,2,28.58505249,77.0746994,Sector 7 Dwarka,Dwarka,Delhi,18000,Gulab property,0.9500745530766,3.481643655627442,13.177481208824705,15.598034090532426
11475,450,Apartment,1,28.59526825,77.06189728,Sector 6 Dwarka,Dwarka,Delhi,10000,Gulab property,1.5596821623970132,4.998479759273499,14.61721249355296,16.360424126411605
11476,450,Apartment,1,28.58885193,77.08423615,Sector 7 Dwarka,Dwarka,Delhi,11000,Gulab property,0.4245546154859002,3.763387601306541,12.332335933650663,14.57452947314327
11477,1900,Apartment,3,28.59359932,77.03804016,Sector 12 Dwarka,Dwarka,Delhi,32000,Sehgal height,0.2956720483051957,6.262144120965012,16.870485869023838,18.641777429062586
11478,950,Apartment,2,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,20000,Shree Dwarkanath Estate,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11479,1500,Apartment,3,28.59272385,77.03778839,Sector 12 Dwarka,Dwarka,Delhi,35000,Bajrang Garg Properties and Developers,0.2868661379870122,6.214262062796289,16.878052906842772,18.693386464170715
11480,585,Apartment,1,28.60331726,77.02870178,Sector 14 Dwarka,Dwarka,Delhi,10000,Delhi PropZone,0.29345978447543153,7.666983328803358,17.980787369956087,19.25153100884354
11481,810,Apartment,2,28.59454536,77.05531311,Sector 5 Dwarka,Dwarka,Delhi,11000,Pushpa kapoor,1.0614584909046707,5.249780573035517,15.23055626423816,16.997361785876688
11482,300,Apartment,1,28.59454536,77.05621338,Sector 5 Dwarka,Dwarka,Delhi,6000,Pushpa kapoor,1.1117009534988216,5.202108371236885,15.144299430188436,16.913606524395384
11483,900,Apartment,2,28.58257675,77.06648254,Sector 9 Dwarka,Dwarka,Delhi,15000,Friends Associates Regd,0.9240492707555142,3.546649773921504,13.935656767592215,16.444428441744893
11484,1150,Apartment,3,28.60331726,77.02870178,Sector 14 Dwarka,Dwarka,Delhi,20000,Friends Associates Regd,0.29345978447543153,7.666983328803358,17.980787369956087,19.25153100884354
11485,250,Apartment,1,28.58429146,77.07155609,Sector 7,Dwarka,Delhi,10000,Lodhirealtors,1.2287791712545326,3.5014397519918417,13.46915614724717,15.913511114585507
11486,1500,Apartment,2,28.59949303,77.07745361,Sector 1 Dwarka,Dwarka,Delhi,20000,yashasvi,0.5004526523402116,4.992718979609472,13.254946005128057,14.768813011364152
11487,250,Apartment,1,28.58505249,77.0746994,Sector 7 Dwarka,Dwarka,Delhi,8000,Gulab property,0.9500745530766,3.481643655627442,13.177481208824705,15.598034090532426
11488,950,Apartment,2,28.58505249,77.0746994,Sector 7 Dwarka,Dwarka,Delhi,17000,Gulab property,0.9500745530766,3.481643655627442,13.177481208824705,15.598034090532426
11489,850,Independent Floor,2,28.5626545,77.05461121,Sector 23 Dwarka,Dwarka,Delhi,14500,Renting Expert,1.2135951042991715,3.0647477997360637,14.996459112943654,18.456705795597426
11490,900,Apartment,2,28.60331726,77.02870178,Sector 14 Dwarka,Dwarka,Delhi,18000,Delhi PropZone,0.29345978447543153,7.666983328803358,17.980787369956087,19.25153100884354
11491,500,Apartment,1,28.55935478,77.05266571,Sector 23 Dwarka,Dwarka,Delhi,11000,Prakash Chandra,0.957141769589496,3.170830453131501,15.202579972867605,18.799425551445317
11492,1000,Apartment,2,28.59508514,77.0379715,Sector 12 Dwarka,Dwarka,Delhi,17000,Gulab property,0.40665838469705295,6.380851594875653,16.906675880681842,18.6016854077609
11493,1000,Apartment,2,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,25000,Gulab property,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11494,450,Apartment,1,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,10000,Gulab property,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11495,900,Independent Floor,3,28.58929062,77.07875061,Palam,Dwarka,Delhi,23000,vipin,0.33581947922642946,3.855574619754864,12.868128488390653,15.0484569874429
11496,1250,Apartment,2,28.59602356,77.04838562,Sector 12 Dwarka,Dwarka,Delhi,19000,Renting Expert,0.8589879946092376,5.77752208957113,15.927289725047734,17.59530199502759
11497,1200,Apartment,2,28.58429146,77.07155609,Sector 7 Dwarka,Dwarka,Delhi,20000,Lodhirealtors,1.2287791712545326,3.5014397519918417,13.46915614724717,15.913511114585507
11498,450,Independent Floor,2,28.61892509,77.03170776,Dwarka More Mohan Garden,Dwarka,Delhi,15000,RV Builder,0.17439765591959772,8.786472838627715,18.16638842294523,18.651919791097626
11500,1700,Apartment,3,28.60152054,77.03874969,Sector 13 Dwarka,Dwarka,Delhi,21000,asha,0.734829913027053,6.847349217298362,16.978396111744917,18.341986744578925
11501,1800,Apartment,3,28.59777641,77.05153656,Sector 5 Dwarka,Dwarka,Delhi,50000,Dhiraj Satija,1.2228237162183593,5.7527709015930695,15.666789236532953,17.244438586668622
11502,400,Apartment,1,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,8500,Maria,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11503,550,Independent Floor,1,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,5500,Gulab property,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11504,450,Independent Floor,1,28.58757019,77.07375336,Sector 7 Dwarka,Dwarka,Delhi,6000,Gulab property,0.8403345842298854,3.77544810206104,13.314056146511733,15.573011692397554
11505,1600,Independent House,3,28.60317993,77.08067322,Sector 1 Dwarka,Dwarka,Delhi,20000,Gulab property,0.2217991294355625,5.365402241905251,13.07199845156531,14.343407421365841
11506,550,Independent Floor,1,28.561876300000005,77.04280853,Sector 23B Dwarka,Dwarka,Delhi,6500,seller,1.8391088085709029,4.168979044122103,16.15354402836738,19.519493409278837
11507,400,Apartment,1,28.56092834,77.04149628,Sector 23B Dwarka,Dwarka,Delhi,14000,UMESH,1.8881050396860408,4.277568001529905,16.28584164346879,19.681623529356198
11508,550,Apartment,1,28.58540726,77.04299927,Sector 19 Dwarka,Dwarka,Delhi,18000,Ghanshyam,0.6402511494983496,5.297127192439809,16.254140137232174,18.464896603421145
11510,450,Apartment,1,28.59555054,77.04264832,Sector 12 Dwarka,Dwarka,Delhi,9000,Gulab property,0.4080912886039171,6.099619987891048,16.467110566207975,18.148114418384658
11512,2200,Apartment,4,28.58610535,77.04843903,Sector 19 Dwarka,Dwarka,Delhi,34000,New Eminence Property Dwarka,0.1059948757619409,4.952947595804841,15.736613483630851,17.938305607178048
11513,400,Apartment,1,28.58105469,77.06556702,Sector 9 Dwarka,Dwarka,Delhi,10000,Nkgupta,0.7480589465335057,3.449516924007645,14.004677515491196,16.594295191424415
11517,1600,Apartment,3,28.58678436,77.07167053,Palam,Dwarka,Delhi,28800,Anchit Mittal,1.0601775643273128,3.756045189348941,13.500350384005214,15.794588162716005
11519,350,Apartment,1,28.56445885,77.05135345,Sector 23 Dwarka,Dwarka,Delhi,7500,fair property,1.5144460309115486,3.428322890599086,15.310149552249033,18.644992444642266
11520,1200,Apartment,3,28.62257004,77.05608368,Mohan Garden,Dwarka,Delhi,18000,Ritesh,0.08099338164575373,8.004603091671509,16.07404588224386,16.23552435836292
11521,1560,Apartment,3,28.55782318,77.05976868,Sector 22 Dwarka,Dwarka,Delhi,33000,Sonu,0.6543946130965066,2.458571338149946,14.519500676618895,18.280986316386684
11523,1500,Apartment,3,28.61624718,77.02059937,Sector 16A Dwarka,Dwarka,Delhi,100000,Sudhir Kumar,0.2584897244267199,9.247745983807805,19.112942728852246,19.769102360563238
11524,375,Apartment,1,28.60108376,77.08361053,Sector 1 Dwarka,Dwarka,Delhi,6500,Anu,0.16580203347657113,5.119844381372234,12.727884591455839,14.141795276913106
11525,1310,Apartment,2,28.5587635,77.06131744,Sector 22 Dwarka,Dwarka,Delhi,20960,Ram kumar,0.8035362371685165,2.325351745042177,14.361373051860545,18.097498236786095
11526,2000,Apartment,3,28.58128738,77.07499695,Sector 7 Dwarka,Dwarka,Delhi,32000,Pankaj Kumar,1.2280204773145584,3.074224490031787,13.091453197233708,15.744504758085814
11527,350,Independent Floor,1,28.56036758,77.04097748,Sector 21 Dwarka,Dwarka,Delhi,8500,fair property,1.9011174030182896,4.3185656967714685,16.339224614134967,19.75514990522455
11528,1000,Independent Floor,2,28.61232185,77.03161621,Suraj Vihar,Dwarka,Delhi,16000,PRAVIN GOEL,0.7935773252971939,8.212544496195244,17.956464461091034,18.774358364685646
11529,260,Independent House,1,28.60325813,77.05706787,Matiala,Dwarka,Delhi,4500,Rakesh Kumar Yadav,2.002068371020441,6.001784317604512,15.287824217503214,16.559195242965323
11530,960,Apartment,3,28.59835815,77.07823181,Mahavir Enclave,Dwarka,Delhi,17000,Vinay gautam,0.5117839622517708,4.857775669383044,13.147834290580382,14.737235581789903
11531,2700,Independent Floor,3,28.71126747,77.13269806,Sector 14,Dwarka,Delhi,45000,Jain Builders Properties,0.7752601746212329,17.9553662827646,17.609034571054732,11.551222664601653
11532,2000,Independent Floor,3,28.55913162,77.0578537,Sector 22 Dwarka,Dwarka,Delhi,31000,Atul Kapoor Associates,0.7766953535123688,2.6660875223099154,14.697179784048696,18.36976268572073
11533,1600,Apartment,3,28.58465195,77.05767822,Sector 10 Dwarka,Dwarka,Delhi,30000,Dwarikadhish Real Eatate,0.3650494403982809,4.225059422719832,14.819367185592005,17.151343454140605
11534,1750,Apartment,3,28.59284592,77.06364441,Sector 6 Dwarka,Dwarka,Delhi,30000,Chadha Associate,1.4240834324074545,4.682095956096744,14.3944013570954,16.285769265645488
11535,1600,Apartment,3,28.59289169,77.06545258,Sector 6 Dwarka,Dwarka,Delhi,27000,Dwarikadhish Real Eatate,1.5172739897801442,4.611729579712543,14.222153491144919,16.117398042863304
11536,2200,Apartment,3,28.58495331,77.05750275,Sector 10 Dwarka,Dwarka,Delhi,37000,Dwarikadhish Real Eatate,0.3954391908582037,4.261864503062152,14.84083678607139,17.155003052647974
11537,1700,Apartment,3,28.58745384,77.03256226,Sector 18A Dwarka,Dwarka,Delhi,35000,Dwarikadhish Real Eatate,0.959015881417864,6.246168152145512,17.295819352006724,19.356844849001483
11538,1650,Apartment,3,28.59275055,77.06497955,Sector 6 Dwarka,Dwarka,Delhi,45000,Dwarikadhish Real Eatate,1.4792511302623752,4.616575633376296,14.264325378767715,16.166234601972164
11539,1550,Apartment,3,28.59259987,77.06489563,Sector 6 Dwarka,Dwarka,Delhi,25000,Dwarikadhish Real Eatate,1.4607352214231355,4.604850153322032,14.269029308172168,16.179585220149615
11540,1650,Apartment,3,28.58521652,77.05754852,Sector 10 Dwarka,Dwarka,Delhi,35000,Dwarikadhish Real Eatate,0.4249416398863332,4.281924262092809,14.840352714449587,17.140144406157688
11541,1750,Apartment,3,28.58450127,77.05776215,Sector 10 Dwarka,Dwarka,Delhi,40000,Dwarikadhish Real Eatate,0.350296391404025,4.206894821161358,14.809025388001439,17.149889930271478
11542,1700,Apartment,3,28.58465195,77.05792999,Sector 10 Dwarka,Dwarka,Delhi,30000,Dwarikadhish Real Eatate,0.3703188581402049,4.209703845562477,14.794954879773815,17.128456996179672
11543,1600,Apartment,3,28.58457756,77.05792999,Sector 10 Dwarka,Dwarka,Delhi,29000,Dwarikadhish Real Eatate,0.36233264212369065,4.203249178028777,14.793863432328596,17.131507221969258
11544,2200,Villa,3,28.71126747,77.13269806,Sector 14,Dwarka,Delhi,42500,Jain Builders Properties,0.7752601746212329,17.9553662827646,17.609034571054732,11.551222664601653
11545,2000,Villa,3,28.61215973,77.02622223,Sector 15,Dwarka,Delhi,50000,Jain Builders Properties,0.4563186617479518,8.542472563288143,18.458624801431032,19.297096225621434
11546,2100,Apartment,3,28.60144043,77.04691315,Sector 4 Dwarka,Dwarka,Delhi,52000,Shivansh Associate,1.1819623771164285,6.344750629292084,16.199414140149695,17.57088125276374
11547,2200,Apartment,4,28.59428978,77.05107117,Sector 11 Dwarka,Dwarka,Delhi,35000,Sar Associates,0.8782051083111563,5.465219727753395,15.631743095286938,17.40112546824472
11548,1500,Apartment,3,28.59888649,77.0511322,Sector 5 Dwarka,Dwarka,Delhi,28000,Pearl Estates,1.2558896682071896,5.876801567237222,15.73261243766423,17.24804335715443
11549,1750,Apartment,2,28.57629585,77.04162598,Sector 19 Dwarka,Dwarka,Delhi,33000,Chadha Associate,1.3642725314182957,4.833786480483648,16.292291124977087,18.954814255143926
